"id","tipo_incidente","canal_origem","volume_titulares","severidade_reputacional","ilr","resultado_final"
3582,"Falha_Cookies","E-commerce",19503,5,51.5,"Medio_Risco"
3583,"Vazamento_API","E-commerce",20913,3,56.3,"Medio_Risco"
3584,"Vazamento_API","E-commerce",43273,7,84.4,"Alto_Risco"
3585,"Ausencia_Termos","Portal_Cliente",997,7,40.5,"Baixo_Risco"
3586,"Falha_Cookies","Portal_Cliente",3581,5,42.9,"Baixo_Risco"
3587,"Vazamento_API","App_Mobile",42500,3,67.9,"Medio_Risco"
3588,"Falha_Cookies","App_Mobile",20286,2,39.9,"Baixo_Risco"
3589,"Vazamento_API","E-commerce",20373,2,52,"Medio_Risco"
3590,"Ausencia_Termos","Portal_Cliente",35005,7,58.9,"Medio_Risco"
3591,"Falha_Cookies","Portal_Cliente",7387,7,52.9,"Baixo_Risco"
3592,"Ausencia_Termos","E-commerce",27107,5,46.6,"Baixo_Risco"
3593,"Vazamento_API","Portal_Cliente",26396,5,67.2,"Medio_Risco"
3594,"Vazamento_API","App_Mobile",48797,2,67.3,"Medio_Risco"
3595,"Falha_Cookies","App_Mobile",34972,5,59.9,"Medio_Risco"
3596,"Ausencia_Termos","App_Mobile",38234,8,64.6,"Medio_Risco"
3597,"Falha_Cookies","E-commerce",20495,1,36,"Baixo_Risco"
3598,"Ausencia_Termos","Portal_Cliente",31075,7,56.8,"Medio_Risco"
3599,"Falha_Cookies","Portal_Cliente",19729,7,59.6,"Medio_Risco"
3600,"Ausencia_Termos","Portal_Cliente",34445,1,34.6,"Baixo_Risco"
3601,"Ausencia_Termos","Portal_Cliente",49328,4,54.6,"Medio_Risco"
3602,"Falha_Cookies","Portal_Cliente",11088,10,66.9,"Medio_Risco"
3603,"Falha_Cookies","Portal_Cliente",8266,9,61.4,"Alto_Risco"
3604,"Vazamento_API","E-commerce",2646,5,54.4,"Medio_Risco"
3605,"Ausencia_Termos","E-commerce",40683,6,58,"Medio_Risco"
3606,"Vazamento_API","App_Mobile",40146,3,66.7,"Medio_Risco"
3607,"Vazamento_API","App_Mobile",35412,2,60.1,"Medio_Risco"
3608,"Vazamento_API","E-commerce",19969,5,63.8,"Medio_Risco"
3609,"Falha_Cookies","Portal_Cliente",32273,6,62.4,"Medio_Risco"
3610,"Vazamento_API","E-commerce",934,1,37.5,"Baixo_Risco"
3611,"Vazamento_API","Portal_Cliente",5327,3,47.8,"Medio_Risco"
3612,"Ausencia_Termos","App_Mobile",23729,6,48.8,"Medio_Risco"
3613,"Vazamento_API","Portal_Cliente",181,2,41,"Baixo_Risco"
3614,"Falha_Cookies","E-commerce",15532,3,41.3,"Baixo_Risco"
3615,"Vazamento_API","E-commerce",10984,9,74.9,"Alto_Risco"
3616,"Ausencia_Termos","Portal_Cliente",7450,5,36,"Baixo_Risco"
3617,"Vazamento_API","App_Mobile",25795,7,74.9,"Alto_Risco"
3618,"Vazamento_API","App_Mobile",24085,3,58,"Medio_Risco"
3619,"Falha_Cookies","Portal_Cliente",40589,2,50.9,"Medio_Risco"
3620,"Ausencia_Termos","E-commerce",33449,6,54,"Medio_Risco"
3621,"Ausencia_Termos","E-commerce",17474,2,29.4,"Baixo_Risco"
3622,"Vazamento_API","App_Mobile",15379,6,65.3,"Medio_Risco"
3623,"Falha_Cookies","Portal_Cliente",39171,5,62.1,"Medio_Risco"
3624,"Ausencia_Termos","App_Mobile",8120,2,24.3,"Baixo_Risco"
3625,"Ausencia_Termos","E-commerce",45169,7,64.4,"Medio_Risco"
3626,"Vazamento_API","Portal_Cliente",39342,9,90.2,"Alto_Risco"
3627,"Falha_Cookies","E-commerce",8763,10,65.7,"Medio_Risco"
3628,"Vazamento_API","E-commerce",35913,2,60.4,"Medio_Risco"
3629,"Ausencia_Termos","Portal_Cliente",4387,3,26.3,"Baixo_Risco"
3630,"Falha_Cookies","Portal_Cliente",29715,6,61,"Medio_Risco"
3631,"Vazamento_API","App_Mobile",16775,2,50,"Medio_Risco"
3632,"Falha_Cookies","App_Mobile",21949,8,64.8,"Medio_Risco"
3633,"Ausencia_Termos","Portal_Cliente",39182,8,65.1,"Medio_Risco"
3634,"Vazamento_API","Portal_Cliente",34375,7,79.5,"Alto_Risco"
3635,"Falha_Cookies","Portal_Cliente",28099,6,60.1,"Medio_Risco"
3636,"Ausencia_Termos","E-commerce",8045,2,24.3,"Baixo_Risco"
3637,"Falha_Cookies","App_Mobile",13235,7,56.1,"Medio_Risco"
3638,"Ausencia_Termos","Portal_Cliente",5686,8,47,"Medio_Risco"
3639,"Falha_Cookies","App_Mobile",20087,6,55.8,"Medio_Risco"
3640,"Vazamento_API","App_Mobile",31261,10,89.9,"Alto_Risco"
3641,"Vazamento_API","E-commerce",8052,6,61.3,"Medio_Risco"
3642,"Falha_Cookies","E-commerce",48705,4,63.3,"Medio_Risco"
3643,"Falha_Cookies","Portal_Cliente",27802,9,72,"Alto_Risco"
3644,"Vazamento_API","Portal_Cliente",33908,2,59.3,"Medio_Risco"
3645,"Vazamento_API","App_Mobile",5869,7,64.1,"Baixo_Risco"
3646,"Vazamento_API","Portal_Cliente",25737,5,66.9,"Medio_Risco"
3647,"Ausencia_Termos","App_Mobile",18788,3,34.1,"Baixo_Risco"
3648,"Vazamento_API","E-commerce",15671,10,81.4,"Alto_Risco"
3649,"Vazamento_API","Portal_Cliente",46616,9,94.2,"Alto_Risco"
3650,"Ausencia_Termos","App_Mobile",11989,1,22.4,"Medio_Risco"
3651,"Falha_Cookies","Portal_Cliente",3242,2,30.7,"Baixo_Risco"
3652,"Vazamento_API","E-commerce",47433,1,62.6,"Medio_Risco"
3653,"Vazamento_API","E-commerce",20215,2,51.9,"Medio_Risco"
3654,"Falha_Cookies","E-commerce",36436,3,52.7,"Medio_Risco"
3655,"Vazamento_API","Portal_Cliente",30867,9,85.6,"Alto_Risco"
3656,"Falha_Cookies","App_Mobile",12625,2,35.8,"Baixo_Risco"
3657,"Ausencia_Termos","Portal_Cliente",26217,5,46.1,"Medio_Risco"
3658,"Falha_Cookies","E-commerce",47368,6,70.6,"Medio_Risco"
3659,"Vazamento_API","E-commerce",14360,4,56.7,"Medio_Risco"
3660,"Ausencia_Termos","Portal_Cliente",15059,4,36.1,"Baixo_Risco"
3661,"Ausencia_Termos","E-commerce",30057,8,60.2,"Medio_Risco"
3662,"Vazamento_API","App_Mobile",16234,2,49.7,"Medio_Risco"
3663,"Vazamento_API","Portal_Cliente",5460,1,39.9,"Baixo_Risco"
3664,"Vazamento_API","E-commerce",29183,4,64.7,"Medio_Risco"
3665,"Falha_Cookies","App_Mobile",26514,7,63.3,"Medio_Risco"
3666,"Vazamento_API","Portal_Cliente",26914,5,67.5,"Medio_Risco"
3667,"Ausencia_Termos","Portal_Cliente",36568,5,51.7,"Medio_Risco"
3668,"Vazamento_API","E-commerce",24726,7,74.3,"Alto_Risco"
3669,"Ausencia_Termos","App_Mobile",25898,10,66,"Medio_Risco"
3670,"Ausencia_Termos","E-commerce",13548,3,31.3,"Baixo_Risco"
3671,"Falha_Cookies","Portal_Cliente",7232,5,44.9,"Baixo_Risco"
3672,"Vazamento_API","Portal_Cliente",16034,9,77.6,"Alto_Risco"
3673,"Ausencia_Termos","E-commerce",21542,5,43.6,"Baixo_Risco"
3674,"Ausencia_Termos","Portal_Cliente",24833,2,33.4,"Baixo_Risco"
3675,"Falha_Cookies","App_Mobile",25064,6,58.5,"Medio_Risco"
3676,"Vazamento_API","Portal_Cliente",47789,8,90.8,"Alto_Risco"
3677,"Falha_Cookies","App_Mobile",8346,5,45.5,"Medio_Risco"
3678,"Falha_Cookies","E-commerce",30052,5,57.2,"Baixo_Risco"
3679,"Vazamento_API","E-commerce",26027,4,63,"Medio_Risco"
3680,"Vazamento_API","E-commerce",42676,4,72,"Alto_Risco"
3681,"Ausencia_Termos","E-commerce",20659,4,39.1,"Baixo_Risco"
3682,"Falha_Cookies","App_Mobile",44708,10,85.1,"Alto_Risco"
3683,"Falha_Cookies","App_Mobile",6883,3,36.7,"Baixo_Risco"
3684,"Vazamento_API","E-commerce",18252,6,66.8,"Medio_Risco"
3685,"Vazamento_API","Portal_Cliente",40440,5,74.8,"Alto_Risco"
3686,"Falha_Cookies","App_Mobile",36532,10,80.7,"Alto_Risco"
3687,"Falha_Cookies","Portal_Cliente",3289,6,46.7,"Medio_Risco"
3688,"Vazamento_API","App_Mobile",44953,2,65.3,"Medio_Risco"
3689,"Ausencia_Termos","E-commerce",3196,10,53.7,"Medio_Risco"
3690,"Vazamento_API","App_Mobile",34809,10,91.8,"Alto_Risco"
3691,"Vazamento_API","E-commerce",36778,3,64.8,"Medio_Risco"
3692,"Falha_Cookies","E-commerce",3819,9,59,"Medio_Risco"
3693,"Vazamento_API","Portal_Cliente",29952,3,61.2,"Medio_Risco"
3694,"Falha_Cookies","E-commerce",18207,4,46.8,"Medio_Risco"
3695,"Falha_Cookies","Portal_Cliente",33482,6,63.1,"Medio_Risco"
3696,"Vazamento_API","E-commerce",21764,8,76.7,"Alto_Risco"
3697,"Falha_Cookies","Portal_Cliente",1042,9,57.5,"Medio_Risco"
3698,"Falha_Cookies","E-commerce",15883,8,61.5,"Medio_Risco"
3699,"Ausencia_Termos","App_Mobile",5264,2,22.8,"Baixo_Risco"
3700,"Ausencia_Termos","Portal_Cliente",3173,6,37.7,"Baixo_Risco"
3701,"Ausencia_Termos","Portal_Cliente",11397,5,38.1,"Baixo_Risco"
3702,"Vazamento_API","E-commerce",15309,10,81.2,"Alto_Risco"
3703,"Falha_Cookies","Portal_Cliente",8982,9,61.8,"Medio_Risco"
3704,"Ausencia_Termos","App_Mobile",12935,7,46.9,"Medio_Risco"
3705,"Ausencia_Termos","E-commerce",16419,1,24.8,"Baixo_Risco"
3706,"Ausencia_Termos","E-commerce",38239,7,60.6,"Medio_Risco"
3707,"Falha_Cookies","E-commerce",34879,4,55.8,"Medio_Risco"
3708,"Vazamento_API","Portal_Cliente",20709,9,80.2,"Alto_Risco"
3709,"Ausencia_Termos","E-commerce",1600,2,20.8,"Baixo_Risco"
3710,"Falha_Cookies","App_Mobile",45924,8,77.8,"Alto_Risco"
3711,"Falha_Cookies","App_Mobile",27588,7,63.9,"Baixo_Risco"
3712,"Vazamento_API","Portal_Cliente",3979,8,67.1,"Medio_Risco"
3713,"Ausencia_Termos","Portal_Cliente",1584,3,24.8,"Baixo_Risco"
3714,"Ausencia_Termos","App_Mobile",10872,8,49.8,"Medio_Risco"
3715,"Ausencia_Termos","Portal_Cliente",17652,7,49.5,"Medio_Risco"
3716,"Falha_Cookies","E-commerce",30394,10,77.4,"Alto_Risco"
3717,"Vazamento_API","App_Mobile",43571,9,92.5,"Alto_Risco"
3718,"Falha_Cookies","Portal_Cliente",10256,10,66.5,"Medio_Risco"
3719,"Vazamento_API","App_Mobile",33703,7,79.2,"Baixo_Risco"
3720,"Ausencia_Termos","Portal_Cliente",20351,8,55,"Medio_Risco"
3721,"Vazamento_API","Portal_Cliente",40531,7,82.9,"Alto_Risco"
3722,"Falha_Cookies","Portal_Cliente",16896,1,34.1,"Baixo_Risco"
3723,"Ausencia_Termos","E-commerce",44800,9,72.2,"Alto_Risco"
3724,"Falha_Cookies","App_Mobile",16215,2,37.7,"Baixo_Risco"
3725,"Falha_Cookies","E-commerce",2916,2,30.5,"Baixo_Risco"
3726,"Vazamento_API","E-commerce",10068,5,58.4,"Medio_Risco"
3727,"Vazamento_API","App_Mobile",5296,5,55.8,"Medio_Risco"
3728,"Falha_Cookies","E-commerce",48600,8,79.2,"Alto_Risco"
3729,"Vazamento_API","Portal_Cliente",45106,6,81.4,"Alto_Risco"
3730,"Vazamento_API","E-commerce",13982,8,72.5,"Alto_Risco"
3731,"Vazamento_API","App_Mobile",26407,4,63.2,"Medio_Risco"
3732,"Falha_Cookies","Portal_Cliente",44530,5,65,"Medio_Risco"
3733,"Ausencia_Termos","App_Mobile",24833,3,37.4,"Baixo_Risco"
3734,"Falha_Cookies","Portal_Cliente",11355,8,59.1,"Alto_Risco"
3735,"Vazamento_API","E-commerce",31821,8,82.2,"Alto_Risco"
3736,"Ausencia_Termos","Portal_Cliente",3609,5,33.9,"Baixo_Risco"
3737,"Vazamento_API","App_Mobile",23965,8,77.9,"Medio_Risco"
3738,"Falha_Cookies","Portal_Cliente",40321,3,54.8,"Baixo_Risco"
3739,"Ausencia_Termos","App_Mobile",42886,5,55.2,"Medio_Risco"
3740,"Vazamento_API","E-commerce",10328,3,50.5,"Medio_Risco"
3741,"Falha_Cookies","E-commerce",41885,2,51.6,"Medio_Risco"
3742,"Falha_Cookies","E-commerce",39622,2,50.4,"Medio_Risco"
3743,"Ausencia_Termos","Portal_Cliente",26659,9,62.4,"Medio_Risco"
3744,"Falha_Cookies","E-commerce",14059,3,40.6,"Baixo_Risco"
3745,"Falha_Cookies","E-commerce",15289,7,57.2,"Alto_Risco"
3746,"Ausencia_Termos","E-commerce",35730,4,47.3,"Medio_Risco"
3747,"Ausencia_Termos","App_Mobile",14180,9,55.6,"Medio_Risco"
3748,"Vazamento_API","Portal_Cliente",30402,7,77.4,"Alto_Risco"
3749,"Falha_Cookies","Portal_Cliente",8559,3,37.6,"Baixo_Risco"
3750,"Vazamento_API","Portal_Cliente",10212,10,78.5,"Alto_Risco"
3751,"Ausencia_Termos","Portal_Cliente",24488,10,65.2,"Medio_Risco"
3752,"Falha_Cookies","E-commerce",25394,4,50.7,"Medio_Risco"
3753,"Ausencia_Termos","E-commerce",433,8,44.2,"Baixo_Risco"
3754,"Falha_Cookies","Portal_Cliente",7834,8,57.2,"Medio_Risco"
3755,"Falha_Cookies","App_Mobile",22934,3,45.4,"Medio_Risco"
3756,"Ausencia_Termos","App_Mobile",48794,6,62.3,"Baixo_Risco"
3757,"Falha_Cookies","E-commerce",24878,10,74.4,"Alto_Risco"
3758,"Falha_Cookies","App_Mobile",35356,8,72.1,"Alto_Risco"
3759,"Falha_Cookies","App_Mobile",42848,5,64.1,"Medio_Risco"
3760,"Vazamento_API","App_Mobile",2619,3,46.4,"Medio_Risco"
3761,"Falha_Cookies","Portal_Cliente",7807,7,53.2,"Medio_Risco"
3762,"Vazamento_API","App_Mobile",23776,8,77.8,"Alto_Risco"
3763,"Vazamento_API","Portal_Cliente",22185,6,68.9,"Baixo_Risco"
3764,"Ausencia_Termos","App_Mobile",13963,8,51.5,"Medio_Risco"
3765,"Vazamento_API","App_Mobile",44283,10,96.9,"Alto_Risco"
3766,"Ausencia_Termos","E-commerce",7497,4,32,"Baixo_Risco"
3767,"Falha_Cookies","App_Mobile",18610,9,67,"Medio_Risco"
3768,"Ausencia_Termos","Portal_Cliente",25929,6,50,"Medio_Risco"
3769,"Ausencia_Termos","Portal_Cliente",27033,3,38.6,"Baixo_Risco"
3770,"Vazamento_API","App_Mobile",37555,4,69.3,"Medio_Risco"
3771,"Falha_Cookies","App_Mobile",31228,4,53.8,"Medio_Risco"
3772,"Ausencia_Termos","App_Mobile",2697,5,33.4,"Baixo_Risco"
3773,"Falha_Cookies","Portal_Cliente",45302,8,77.5,"Alto_Risco"
3774,"Vazamento_API","Portal_Cliente",34122,2,59.4,"Medio_Risco"
3775,"Vazamento_API","Portal_Cliente",29411,5,68.9,"Medio_Risco"
3776,"Ausencia_Termos","Portal_Cliente",34820,2,38.8,"Medio_Risco"
3777,"Falha_Cookies","Portal_Cliente",34200,1,43.5,"Baixo_Risco"
3778,"Falha_Cookies","Portal_Cliente",43592,2,52.5,"Medio_Risco"
3779,"Falha_Cookies","Portal_Cliente",35901,9,76.4,"Alto_Risco"
3780,"Ausencia_Termos","E-commerce",30494,1,32.4,"Baixo_Risco"
3781,"Vazamento_API","App_Mobile",21157,8,76.4,"Alto_Risco"
3782,"Vazamento_API","E-commerce",46449,7,86.1,"Medio_Risco"
3783,"Vazamento_API","App_Mobile",541,2,41.2,"Baixo_Risco"
3784,"Ausencia_Termos","E-commerce",13603,6,43.3,"Baixo_Risco"
3785,"Ausencia_Termos","Portal_Cliente",39218,7,61.2,"Medio_Risco"
3786,"Vazamento_API","App_Mobile",44475,5,77,"Alto_Risco"
3787,"Vazamento_API","Portal_Cliente",24900,7,74.4,"Alto_Risco"
3788,"Ausencia_Termos","E-commerce",25231,9,61.6,"Medio_Risco"
3789,"Falha_Cookies","E-commerce",43498,3,56.5,"Medio_Risco"
3790,"Vazamento_API","E-commerce",29359,5,68.8,"Medio_Risco"
3791,"Vazamento_API","App_Mobile",33184,6,74.9,"Alto_Risco"
3792,"Vazamento_API","Portal_Cliente",24355,9,82.1,"Alto_Risco"
3793,"Vazamento_API","App_Mobile",19947,4,59.7,"Medio_Risco"
3794,"Vazamento_API","Portal_Cliente",808,4,49.4,"Medio_Risco"
3795,"Falha_Cookies","App_Mobile",18649,5,51,"Medio_Risco"
3796,"Falha_Cookies","E-commerce",40013,1,46.6,"Medio_Risco"
3797,"Ausencia_Termos","App_Mobile",31853,2,37.2,"Baixo_Risco"
3798,"Falha_Cookies","Portal_Cliente",21460,5,52.6,"Baixo_Risco"
3799,"Vazamento_API","App_Mobile",759,7,61.4,"Medio_Risco"
3800,"Falha_Cookies","Portal_Cliente",35885,2,48.4,"Medio_Risco"
3801,"Vazamento_API","App_Mobile",41233,4,71.3,"Alto_Risco"
3802,"Falha_Cookies","App_Mobile",20163,2,39.9,"Baixo_Risco"
3803,"Ausencia_Termos","E-commerce",39728,9,69.4,"Medio_Risco"
3804,"Ausencia_Termos","App_Mobile",26558,8,58.3,"Medio_Risco"
3805,"Vazamento_API","App_Mobile",43983,5,76.7,"Alto_Risco"
3806,"Falha_Cookies","Portal_Cliente",11864,6,51.4,"Medio_Risco"
3807,"Vazamento_API","E-commerce",4685,9,71.5,"Medio_Risco"
3808,"Vazamento_API","Portal_Cliente",44957,9,93.3,"Alto_Risco"
3809,"Vazamento_API","App_Mobile",11600,9,75.2,"Alto_Risco"
3810,"Vazamento_API","App_Mobile",31690,8,82.1,"Alto_Risco"
3811,"Vazamento_API","E-commerce",26821,3,59.5,"Medio_Risco"
3812,"Falha_Cookies","E-commerce",47699,8,78.8,"Alto_Risco"
3813,"Vazamento_API","Portal_Cliente",13240,6,64.1,"Medio_Risco"
3814,"Vazamento_API","App_Mobile",21610,3,56.6,"Medio_Risco"
3815,"Falha_Cookies","E-commerce",15588,3,41.4,"Baixo_Risco"
3816,"Vazamento_API","Portal_Cliente",39233,4,70.2,"Medio_Risco"
3817,"Falha_Cookies","E-commerce",4813,2,31.6,"Baixo_Risco"
3818,"Vazamento_API","App_Mobile",47518,9,94.7,"Alto_Risco"
3819,"Vazamento_API","App_Mobile",23371,5,65.6,"Medio_Risco"
3820,"Vazamento_API","E-commerce",42886,4,72.2,"Alto_Risco"
3821,"Falha_Cookies","Portal_Cliente",30096,10,77.2,"Alto_Risco"
3822,"Ausencia_Termos","App_Mobile",19524,8,54.5,"Medio_Risco"
3823,"Falha_Cookies","E-commerce",47144,7,74.5,"Baixo_Risco"
3824,"Vazamento_API","App_Mobile",37494,4,69.2,"Medio_Risco"
3825,"Vazamento_API","Portal_Cliente",3743,9,71,"Medio_Risco"
3826,"Falha_Cookies","Portal_Cliente",31842,5,58.2,"Medio_Risco"
3827,"Falha_Cookies","E-commerce",15425,9,65.3,"Medio_Risco"
3828,"Vazamento_API","E-commerce",19379,8,75.4,"Alto_Risco"
3829,"Vazamento_API","App_Mobile",45224,10,97.4,"Alto_Risco"
3830,"Vazamento_API","E-commerce",30073,9,85.2,"Alto_Risco"
3831,"Falha_Cookies","E-commerce",44701,5,65.1,"Medio_Risco"
3832,"Vazamento_API","App_Mobile",21946,8,76.8,"Alto_Risco"
3833,"Falha_Cookies","App_Mobile",15289,10,69.2,"Medio_Risco"
3834,"Vazamento_API","Portal_Cliente",23362,4,61.6,"Medio_Risco"
3835,"Falha_Cookies","Portal_Cliente",38256,8,73.6,"Alto_Risco"
3836,"Falha_Cookies","Portal_Cliente",24840,5,54.4,"Medio_Risco"
3837,"Falha_Cookies","E-commerce",7050,6,48.8,"Medio_Risco"
3838,"Vazamento_API","E-commerce",10275,2,46.5,"Medio_Risco"
3839,"Ausencia_Termos","App_Mobile",12456,5,38.7,"Baixo_Risco"
3840,"Falha_Cookies","App_Mobile",3127,6,46.6,"Medio_Risco"
3841,"Ausencia_Termos","Portal_Cliente",14327,9,55.7,"Medio_Risco"
3842,"Vazamento_API","E-commerce",48060,7,87,"Alto_Risco"
3843,"Vazamento_API","Portal_Cliente",21584,10,84.6,"Alto_Risco"
3844,"Ausencia_Termos","App_Mobile",46973,1,41.4,"Baixo_Risco"
3845,"Falha_Cookies","E-commerce",39841,3,54.5,"Medio_Risco"
3846,"Falha_Cookies","Portal_Cliente",17684,9,66.5,"Medio_Risco"
3847,"Vazamento_API","Portal_Cliente",36860,2,60.9,"Medio_Risco"
3848,"Falha_Cookies","App_Mobile",15194,3,41.2,"Baixo_Risco"
3849,"Vazamento_API","E-commerce",10630,8,70.7,"Medio_Risco"
3850,"Vazamento_API","E-commerce",37408,5,73.2,"Baixo_Risco"
3851,"Vazamento_API","Portal_Cliente",15470,6,65.3,"Medio_Risco"
3852,"Vazamento_API","App_Mobile",7270,4,52.9,"Medio_Risco"
3853,"Vazamento_API","App_Mobile",21111,4,60.4,"Medio_Risco"
3854,"Ausencia_Termos","E-commerce",29474,8,59.9,"Medio_Risco"
3855,"Falha_Cookies","App_Mobile",13761,4,44.4,"Baixo_Risco"
3856,"Ausencia_Termos","App_Mobile",6336,6,39.4,"Baixo_Risco"
3857,"Vazamento_API","App_Mobile",40582,8,86.9,"Alto_Risco"
3858,"Vazamento_API","Portal_Cliente",11424,9,75.1,"Medio_Risco"
3859,"Falha_Cookies","App_Mobile",44944,4,61.3,"Medio_Risco"
3860,"Falha_Cookies","E-commerce",28473,7,64.4,"Medio_Risco"
3861,"Ausencia_Termos","App_Mobile",12903,5,38.9,"Baixo_Risco"
3862,"Vazamento_API","Portal_Cliente",31829,4,66.2,"Medio_Risco"
3863,"Ausencia_Termos","Portal_Cliente",39385,5,53.3,"Medio_Risco"
3864,"Vazamento_API","E-commerce",289,1,37.1,"Baixo_Risco"
3865,"Vazamento_API","Portal_Cliente",47150,3,70.5,"Medio_Risco"
3866,"Vazamento_API","E-commerce",19163,2,51.3,"Medio_Risco"
3867,"Ausencia_Termos","App_Mobile",14259,6,43.7,"Baixo_Risco"
3868,"Ausencia_Termos","App_Mobile",25591,6,49.8,"Medio_Risco"
3869,"Ausencia_Termos","E-commerce",1792,6,36.9,"Baixo_Risco"
3870,"Ausencia_Termos","App_Mobile",13629,10,59.3,"Medio_Risco"
3871,"Ausencia_Termos","Portal_Cliente",34579,6,54.7,"Medio_Risco"
3872,"Vazamento_API","E-commerce",22514,4,61.1,"Medio_Risco"
3873,"Ausencia_Termos","E-commerce",13388,5,39.2,"Baixo_Risco"
3874,"Vazamento_API","Portal_Cliente",1922,6,58,"Medio_Risco"
3875,"Vazamento_API","E-commerce",46989,3,70.4,"Medio_Risco"
3876,"Ausencia_Termos","E-commerce",34587,9,66.7,"Medio_Risco"
3877,"Vazamento_API","App_Mobile",47014,6,82.4,"Alto_Risco"
3878,"Vazamento_API","App_Mobile",24529,7,74.2,"Alto_Risco"
3879,"Ausencia_Termos","E-commerce",32955,7,57.8,"Medio_Risco"
3880,"Vazamento_API","E-commerce",34744,6,75.7,"Medio_Risco"
3881,"Vazamento_API","E-commerce",22684,9,81.2,"Alto_Risco"
3882,"Vazamento_API","E-commerce",30779,10,89.6,"Alto_Risco"
3883,"Vazamento_API","App_Mobile",22056,7,72.9,"Alto_Risco"
3884,"Ausencia_Termos","E-commerce",39870,8,65.5,"Medio_Risco"
3885,"Ausencia_Termos","App_Mobile",21436,7,51.5,"Alto_Risco"
3886,"Vazamento_API","App_Mobile",37275,4,69.1,"Medio_Risco"
3887,"Falha_Cookies","Portal_Cliente",29275,8,68.8,"Medio_Risco"
3888,"Vazamento_API","App_Mobile",30658,4,65.5,"Medio_Risco"
3889,"Ausencia_Termos","E-commerce",37703,3,44.3,"Medio_Risco"
3890,"Falha_Cookies","E-commerce",40599,2,50.9,"Medio_Risco"
3891,"Vazamento_API","App_Mobile",12601,4,55.8,"Medio_Risco"
3892,"Ausencia_Termos","E-commerce",35163,8,63,"Medio_Risco"
3893,"Vazamento_API","Portal_Cliente",9745,8,70.2,"Medio_Risco"
3894,"Ausencia_Termos","App_Mobile",9928,6,41.3,"Baixo_Risco"
3895,"Falha_Cookies","App_Mobile",33991,7,67.3,"Medio_Risco"
3896,"Falha_Cookies","E-commerce",19828,3,43.7,"Baixo_Risco"
3897,"Vazamento_API","Portal_Cliente",30095,4,65.2,"Medio_Risco"
3898,"Ausencia_Termos","Portal_Cliente",45638,3,48.6,"Medio_Risco"
3899,"Vazamento_API","App_Mobile",45636,5,77.6,"Alto_Risco"
3900,"Falha_Cookies","E-commerce",27499,4,51.8,"Medio_Risco"
3901,"Vazamento_API","App_Mobile",29932,9,85.1,"Alto_Risco"
3902,"Falha_Cookies","App_Mobile",2951,10,62.5,"Medio_Risco"
3903,"Ausencia_Termos","App_Mobile",40493,2,41.9,"Baixo_Risco"
3904,"Vazamento_API","E-commerce",11690,2,47.3,"Medio_Risco"
3905,"Vazamento_API","App_Mobile",3486,7,62.8,"Medio_Risco"
3906,"Vazamento_API","E-commerce",27682,8,79.9,"Alto_Risco"
3907,"Vazamento_API","App_Mobile",6103,2,44.2,"Baixo_Risco"
3908,"Ausencia_Termos","Portal_Cliente",20120,7,50.8,"Medio_Risco"
3909,"Falha_Cookies","App_Mobile",37101,8,73,"Alto_Risco"
3910,"Falha_Cookies","App_Mobile",2767,3,34.4,"Baixo_Risco"
3911,"Vazamento_API","E-commerce",42845,9,92.1,"Alto_Risco"
3912,"Ausencia_Termos","App_Mobile",28856,9,63.6,"Medio_Risco"
3913,"Vazamento_API","E-commerce",30842,5,69.6,"Medio_Risco"
3914,"Vazamento_API","Portal_Cliente",18894,7,71.2,"Medio_Risco"
3915,"Vazamento_API","App_Mobile",49922,1,64,"Medio_Risco"
3916,"Vazamento_API","E-commerce",11873,7,67.4,"Medio_Risco"
3917,"Vazamento_API","Portal_Cliente",15165,2,49.2,"Baixo_Risco"
3918,"Vazamento_API","Portal_Cliente",30175,6,73.3,"Baixo_Risco"
3919,"Falha_Cookies","App_Mobile",9746,3,38.2,"Baixo_Risco"
3920,"Falha_Cookies","Portal_Cliente",48778,7,75.3,"Alto_Risco"
3921,"Ausencia_Termos","App_Mobile",39065,8,65.1,"Medio_Risco"
3922,"Falha_Cookies","E-commerce",11689,9,63.3,"Medio_Risco"
3923,"Falha_Cookies","App_Mobile",33638,6,63.1,"Medio_Risco"
3924,"Ausencia_Termos","Portal_Cliente",46193,10,76.9,"Alto_Risco"
3925,"Vazamento_API","E-commerce",48220,6,83,"Medio_Risco"
3926,"Ausencia_Termos","E-commerce",2029,1,17,"Baixo_Risco"
3927,"Vazamento_API","Portal_Cliente",21972,3,56.8,"Medio_Risco"
3928,"Ausencia_Termos","E-commerce",7487,10,56,"Medio_Risco"
3929,"Ausencia_Termos","E-commerce",7925,9,52.2,"Medio_Risco"
3930,"Vazamento_API","App_Mobile",44164,6,80.8,"Alto_Risco"
3931,"Ausencia_Termos","E-commerce",8820,7,44.7,"Baixo_Risco"
3932,"Falha_Cookies","E-commerce",22398,4,49.1,"Medio_Risco"
3933,"Falha_Cookies","Portal_Cliente",35098,6,63.9,"Alto_Risco"
3934,"Ausencia_Termos","App_Mobile",44575,9,72.1,"Alto_Risco"
3935,"Falha_Cookies","E-commerce",18962,9,67.2,"Medio_Risco"
3936,"Falha_Cookies","Portal_Cliente",13504,6,52.3,"Medio_Risco"
3937,"Falha_Cookies","E-commerce",15260,7,57.2,"Alto_Risco"
